author_id,openalex_id,name,orcid,institution,institution_id,faculty,department,total_works,total_citations,h_index,i10_index,two_year_mean_citedness,research_areas
"https://openalex.org/A5112530745","A5112530745","Arjuna Arijaldi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","4","1","0","0","Philosophy; Business; Humanities; Business administration"
"https://openalex.org/A5112727430","A5112727430","Aas Setiawati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","1","1","0","0","Art; Humanities"
"https://openalex.org/A5112854616","A5112854616","Aelina Surya","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","1","1","0","0","Art; Humanities; Political science; Law; Diplomacy"
"https://openalex.org/A5112901040","A5112901040","Rivaldy Syahputra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Statistics; Advertising; Descriptive research; Sociology; Business"
"https://openalex.org/A5112908776","A5112908776","G.A. Prahara","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","1","World Wide Web; Sociology; Business; Digital media; Computer science"
"https://openalex.org/A5112931894","A5112931894","Sely Novia Sari","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","2","1","0","0","Art; Chemistry; Aroma; Food science"
"https://openalex.org/A5112953186","A5112953186","Iqbal Ricky Wahyudi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; World Wide Web; Business; Payment; Civil engineering"
"https://openalex.org/A5112954292","A5112954292","Ismu Johan Halim","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Human–computer interaction; Operating system; Augmented reality; Artificial intelligence; Archaeology"
"https://openalex.org/A5112954300","A5112954300","Dea Inesia Sri Utami","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","2","Philosophy; Augmented reality; Artificial intelligence; Vernacular; Object (grammar)"
"https://openalex.org/A5112960826","A5112960826","Annisa Maftuhatul Jannah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","3","1","0","0","Finance; Accounting; Financial services; Business; Archaeology"
"https://openalex.org/A5113022242","A5113022242","Ryan Prima Chandra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Sociology; Business"
"https://openalex.org/A5113040313","A5113040313","Reggina Andriani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","5","1","0","5","Advertising; World Wide Web; Word of mouth; Sociology; Business"
"https://openalex.org/A5113070567","A5113070567","Muhammad Syahril Iskandar","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","1","Statistics; Advertising; Signage; Internal medicine; Descriptive research"
"https://openalex.org/A5113102337","A5113102337","Shopi Nurul Hasanah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering management; Software engineering; Manufacturing engineering; Engineering; Sociology"
"https://openalex.org/A5113136333","A5113136333","Pritha Andriana Putri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; Biodegradable waste; Business; Compost; Environmental science"
"https://openalex.org/A5113136353","A5113136353","Ramadhan Syaiful Bahri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","1","1","0","1","Artificial intelligence; Control (management); COBIT; Computer science"
"https://openalex.org/A5113257566","A5113257566","Salman Abdul Gani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","SWOT analysis; Physics; Philosophy; Business; Humanities"
"https://openalex.org/A5113266330","A5113266330","Muhammad Al Fariz","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Aesthetics; Art; Sociology; Negotiation; Geography"
"https://openalex.org/A5113280969","A5113280969","Nefi Salsabila Hadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Advertising; Sociology; Business; Marketing"
"https://openalex.org/A5113280971","A5113280971","Evita Rizki Utami","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","1","Finance; Operating system; Business; Paleontology; Context (archaeology)"
"https://openalex.org/A5113299748","A5113299748","Arif Try Cahyadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Advertising; Physics; Engineering; Philosophy; Sociology"
"https://openalex.org/A5113299749","A5113299749","Muhammad Adhithyas Prasetyo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Advertising; Physics; Engineering; Philosophy; Sociology"
"https://openalex.org/A5113866033","A5113866033","Leonardi Paris Hansugian","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","3","1","0","0","Philosophy; Humanities; Computer science"
"https://openalex.org/A5113875549","A5113875549","Satiadji Budiman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Statistics; Epistemology; Advertising; SERVQUAL; Philosophy"
"https://openalex.org/A5113988763","A5113988763","Dessy Puspita Sari","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Hospitality; Operating system; Outbreak; Engineering; Philosophy"
"https://openalex.org/A5114038702","A5114038702","Muhammad A.F Rahman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Physics; Art; Humanities"
"https://openalex.org/A5114045659","A5114045659","Ahmad Panji Mahendra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Nonprobability sampling; Advertising; Physics; Sociology; Business"
"https://openalex.org/A5114065998","A5114065998","Ardhi Fadli Firdaus","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","1","Operating system; Outbreak; Internal medicine; Pathology; Installation"
"https://openalex.org/A5114069788","A5114069788","Dina Sari Fujiwati Lestari","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Operating system; Physics; Art; Humanities; Computer science"
"https://openalex.org/A5114079534","A5114079534","Muhammad Aldan Nur Zen","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","4","1","0","4","Art; Sociology; Humanities; Computer science"
"https://openalex.org/A5114099807","A5114099807","Abdul Majid Gaffar","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Humanities; Geography; Forestry"
"https://openalex.org/A5114121278","A5114121278","Andika Rachman Firmansyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","5","1","0","5","Deep learning; Tree (set theory); Mathematical analysis; Pattern recognition (psychology); Artificial intelligence"
"https://openalex.org/A5114179363","A5114179363","Alan Riansyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","SWOT analysis; Physics; Philosophy; Business; Humanities"
"https://openalex.org/A5114187395","A5114187395","Navisa Kusnaedi Putri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Humanities"
"https://openalex.org/A5114188406","A5114188406","M Rafli Lutful Aziz","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Aesthetics; Art; Sociology; Geography; Ethnology"
"https://openalex.org/A5114993935","A5114993935","Yosefa Maria Seran","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Nonprobability sampling; Likert scale; Developmental psychology; Sociology; Business"
"https://openalex.org/A5115032347","A5115032347","Muhammad Isa Abdil Aziz Yanatama","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","0","0","0","0","Business; Political science"
"https://openalex.org/A5115532315","A5115532315","Xepi Twinarti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Accounting; Perspective (graphical); Business; Artificial intelligence; Psychology"
"https://openalex.org/A5115586485","A5115586485","Nur Aisah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Psychology"
"https://openalex.org/A5115688917","A5115688917","Hendri Praminiarto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Image (mathematics); Machine learning; Support vector machine; Data mining; Pattern recognition (psychology)"
"https://openalex.org/A5115690775","A5115690775","H.M. Yani Syafei","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","World Wide Web; Sociology; Business; Marketing; Business administration"
"https://openalex.org/A5115709726","A5115709726","Raihan Yusuf Rifansyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Physics; Radiology; Engineering; Control engineering; Artificial intelligence"
"https://openalex.org/A5115726777","A5115726777","Rizmya Bunga Wahyudi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Accounting; World Wide Web; Business; Actuarial science"
"https://openalex.org/A5115851508","A5115851508","Astri Aprilianti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","1","1","0","1","Business; Political science"
"https://openalex.org/A5116100177","A5116100177","Annisa Ammyla Dewi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Environmental science"
"https://openalex.org/A5116119741","A5116119741","Hery Dwi Yulianto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Physics; Philosophy; Humanities"
"https://openalex.org/A5116170811","A5116170811","Kristina Wardhani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Advertising; World Wide Web; Business; Brand awareness; Psychology"
"https://openalex.org/A5116175072","A5116175072","Dhia Alya Shoffa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Economy; Business"
"https://openalex.org/A5116175073","A5116175073","Muhammad Fauzan Ramadhan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Economy; Business"
"https://openalex.org/A5116175074","A5116175074","Muhammad Fitrah Fuzan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Economy; Business"
"https://openalex.org/A5116175075","A5116175075","Rafi Ilhamdi Almasyuri Nurdiansyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Economy; Business"
"https://openalex.org/A5116175076","A5116175076","Rizky Aditya Aulia","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Agriculture; Engineering; Economy; Business"
"https://openalex.org/A5117715300","A5117715300","Nelly Armeida","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Business; Archaeology; Stock exchange; Geography"
"https://openalex.org/A5117836124","A5117836124","Joddy Hernady","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Income protection insurance; Macroeconomics; General insurance; Business; Actuarial science"
"https://openalex.org/A5117906116","A5117906116","Dias Restuyali Rizqi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","0","0","0","0","Business; Business administration"
"https://openalex.org/A5117906117","A5117906117","Devan Raditya Pratama","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","0","0","0","0","Business; Business administration"
